index,model,emotion,file,similarity
1,a2,surprised,/srv/RL_project/repo/outputs/wav/000001_a2_surprised.wav,0.2782783806324005
2,a2,fearful,/srv/RL_project/repo/outputs/wav/000002_a2_fearful.wav,0.5289766192436218
3,a2,sad,/srv/RL_project/repo/outputs/wav/000003_a2_sad.wav,0.5854412913322449
4,a2,surprised,/srv/RL_project/repo/outputs/wav/000004_a2_surprised.wav,0.6521558165550232
5,a2,surprised,/srv/RL_project/repo/outputs/wav/000005_a2_surprised.wav,0.5299062728881836
6,a2,surprised,/srv/RL_project/repo/outputs/wav/000006_a2_surprised.wav,0.56390380859375
7,a2,neutral,/srv/RL_project/repo/outputs/wav/000007_a2_neutral.wav,0.6700245141983032
8,a2,angry,/srv/RL_project/repo/outputs/wav/000008_a2_angry.wav,0.6079812049865723
9,a2,fearful,/srv/RL_project/repo/outputs/wav/000009_a2_fearful.wav,0.2829186022281647
10,a2,disgusted,/srv/RL_project/repo/outputs/wav/000010_a2_disgusted.wav,0.6455238461494446
11,a2,fearful,/srv/RL_project/repo/outputs/wav/000011_a2_fearful.wav,0.6979392766952515
12,a2,happy,/srv/RL_project/repo/outputs/wav/000012_a2_happy.wav,0.6252490282058716
13,a2,sad,/srv/RL_project/repo/outputs/wav/000013_a2_sad.wav,0.6239184141159058
14,a2,disgusted,/srv/RL_project/repo/outputs/wav/000014_a2_disgusted.wav,0.6520071625709534
15,a2,fearful,/srv/RL_project/repo/outputs/wav/000015_a2_fearful.wav,0.6008732318878174
16,a2,surprised,/srv/RL_project/repo/outputs/wav/000016_a2_surprised.wav,0.6515870094299316
17,a2,surprised,/srv/RL_project/repo/outputs/wav/000017_a2_surprised.wav,0.6282443404197693
18,a2,neutral,/srv/RL_project/repo/outputs/wav/000018_a2_neutral.wav,0.5998037457466125
19,a2,fearful,/srv/RL_project/repo/outputs/wav/000019_a2_fearful.wav,0.6528639197349548
20,a2,disgusted,/srv/RL_project/repo/outputs/wav/000020_a2_disgusted.wav,0.636019229888916
21,a2,disgusted,/srv/RL_project/repo/outputs/wav/000021_a2_disgusted.wav,0.24353903532028198
22,a2,sad,/srv/RL_project/repo/outputs/wav/000022_a2_sad.wav,0.6865530014038086
23,a2,neutral,/srv/RL_project/repo/outputs/wav/000023_a2_neutral.wav,0.4882369935512543
24,a2,angry,/srv/RL_project/repo/outputs/wav/000024_a2_angry.wav,0.5986775159835815
25,a2,neutral,/srv/RL_project/repo/outputs/wav/000025_a2_neutral.wav,0.36396437883377075
26,a2,happy,/srv/RL_project/repo/outputs/wav/000026_a2_happy.wav,0.6954106688499451
27,a2,sad,/srv/RL_project/repo/outputs/wav/000027_a2_sad.wav,0.6369147300720215
28,a2,neutral,/srv/RL_project/repo/outputs/wav/000028_a2_neutral.wav,0.5782436728477478
29,a2,surprised,/srv/RL_project/repo/outputs/wav/000029_a2_surprised.wav,0.6531269550323486
30,a2,surprised,/srv/RL_project/repo/outputs/wav/000030_a2_surprised.wav,0.5954142808914185
31,a2,surprised,/srv/RL_project/repo/outputs/wav/000031_a2_surprised.wav,0.4848940074443817
32,a2,disgusted,/srv/RL_project/repo/outputs/wav/000032_a2_disgusted.wav,0.6011616587638855
33,a2,neutral,/srv/RL_project/repo/outputs/wav/000033_a2_neutral.wav,0.6528216600418091
34,a2,surprised,/srv/RL_project/repo/outputs/wav/000034_a2_surprised.wav,0.6248675584793091
35,a2,sad,/srv/RL_project/repo/outputs/wav/000035_a2_sad.wav,0.6875496506690979
36,a2,fearful,/srv/RL_project/repo/outputs/wav/000036_a2_fearful.wav,0.7035831809043884
37,a2,fearful,/srv/RL_project/repo/outputs/wav/000037_a2_fearful.wav,0.6117985248565674
38,a2,happy,/srv/RL_project/repo/outputs/wav/000038_a2_happy.wav,0.5664189457893372
39,a2,surprised,/srv/RL_project/repo/outputs/wav/000039_a2_surprised.wav,0.6781710386276245
40,a2,sad,/srv/RL_project/repo/outputs/wav/000040_a2_sad.wav,0.5784454941749573
41,a2,surprised,/srv/RL_project/repo/outputs/wav/000041_a2_surprised.wav,0.6139041185379028
42,a2,fearful,/srv/RL_project/repo/outputs/wav/000042_a2_fearful.wav,0.6571717262268066
43,a2,angry,/srv/RL_project/repo/outputs/wav/000043_a2_angry.wav,0.6383633613586426
44,a2,happy,/srv/RL_project/repo/outputs/wav/000044_a2_happy.wav,0.5955377817153931
45,a2,surprised,/srv/RL_project/repo/outputs/wav/000045_a2_surprised.wav,0.567391037940979
46,a2,neutral,/srv/RL_project/repo/outputs/wav/000046_a2_neutral.wav,0.6691831946372986
47,a2,disgusted,/srv/RL_project/repo/outputs/wav/000047_a2_disgusted.wav,0.6045090556144714
48,a2,disgusted,/srv/RL_project/repo/outputs/wav/000048_a2_disgusted.wav,0.6863172650337219
49,a2,happy,/srv/RL_project/repo/outputs/wav/000049_a2_happy.wav,0.6458801627159119
50,a2,disgusted,/srv/RL_project/repo/outputs/wav/000050_a2_disgusted.wav,0.6253435611724854
51,a2,angry,/srv/RL_project/repo/outputs/wav/000051_a2_angry.wav,0.5742887258529663
52,a2,angry,/srv/RL_project/repo/outputs/wav/000052_a2_angry.wav,0.5954671502113342
53,a2,happy,/srv/RL_project/repo/outputs/wav/000053_a2_happy.wav,0.6833998560905457
54,a2,happy,/srv/RL_project/repo/outputs/wav/000054_a2_happy.wav,0.6078090071678162
55,a2,surprised,/srv/RL_project/repo/outputs/wav/000055_a2_surprised.wav,0.6652838587760925
56,a2,surprised,/srv/RL_project/repo/outputs/wav/000056_a2_surprised.wav,0.6769528388977051
57,a2,angry,/srv/RL_project/repo/outputs/wav/000057_a2_angry.wav,0.6028894186019897
58,a2,fearful,/srv/RL_project/repo/outputs/wav/000058_a2_fearful.wav,0.6030174493789673
59,a2,neutral,/srv/RL_project/repo/outputs/wav/000059_a2_neutral.wav,0.5464634299278259
60,a2,neutral,/srv/RL_project/repo/outputs/wav/000060_a2_neutral.wav,0.3190279006958008
61,a2,fearful,/srv/RL_project/repo/outputs/wav/000061_a2_fearful.wav,0.5494257211685181
62,a2,surprised,/srv/RL_project/repo/outputs/wav/000062_a2_surprised.wav,0.5429456830024719
63,a2,angry,/srv/RL_project/repo/outputs/wav/000063_a2_angry.wav,0.6747887134552002
64,a2,angry,/srv/RL_project/repo/outputs/wav/000064_a2_angry.wav,0.6408808827400208
65,a2,surprised,/srv/RL_project/repo/outputs/wav/000065_a2_surprised.wav,0.676500141620636
66,a2,sad,/srv/RL_project/repo/outputs/wav/000066_a2_sad.wav,0.6462855339050293
67,a2,sad,/srv/RL_project/repo/outputs/wav/000067_a2_sad.wav,0.6469148993492126
68,a2,surprised,/srv/RL_project/repo/outputs/wav/000068_a2_surprised.wav,0.6877924203872681
69,a2,happy,/srv/RL_project/repo/outputs/wav/000069_a2_happy.wav,0.5374794006347656
70,a2,neutral,/srv/RL_project/repo/outputs/wav/000070_a2_neutral.wav,0.6708275079727173
71,a2,sad,/srv/RL_project/repo/outputs/wav/000071_a2_sad.wav,0.614444375038147
72,a2,fearful,/srv/RL_project/repo/outputs/wav/000072_a2_fearful.wav,0.5344018340110779
73,a2,surprised,/srv/RL_project/repo/outputs/wav/000073_a2_surprised.wav,0.5893121957778931
74,a2,angry,/srv/RL_project/repo/outputs/wav/000074_a2_angry.wav,0.5362612009048462
75,a2,sad,/srv/RL_project/repo/outputs/wav/000075_a2_sad.wav,0.6667999625205994
76,a2,neutral,/srv/RL_project/repo/outputs/wav/000076_a2_neutral.wav,0.5806512236595154
77,a2,disgusted,/srv/RL_project/repo/outputs/wav/000077_a2_disgusted.wav,0.6808151006698608
78,a2,disgusted,/srv/RL_project/repo/outputs/wav/000078_a2_disgusted.wav,0.6432240009307861
79,a2,neutral,/srv/RL_project/repo/outputs/wav/000079_a2_neutral.wav,0.6191708445549011
80,a2,sad,/srv/RL_project/repo/outputs/wav/000080_a2_sad.wav,0.5993623733520508
81,a2,happy,/srv/RL_project/repo/outputs/wav/000081_a2_happy.wav,0.6520002484321594
82,a2,angry,/srv/RL_project/repo/outputs/wav/000082_a2_angry.wav,0.6259911060333252
83,a2,disgusted,/srv/RL_project/repo/outputs/wav/000083_a2_disgusted.wav,0.6862320899963379
84,a2,surprised,/srv/RL_project/repo/outputs/wav/000084_a2_surprised.wav,0.5811427235603333
85,a2,surprised,/srv/RL_project/repo/outputs/wav/000085_a2_surprised.wav,0.4582998752593994
86,a2,angry,/srv/RL_project/repo/outputs/wav/000086_a2_angry.wav,0.6390953063964844
87,a2,fearful,/srv/RL_project/repo/outputs/wav/000087_a2_fearful.wav,0.6385767459869385
88,a2,neutral,/srv/RL_project/repo/outputs/wav/000088_a2_neutral.wav,0.5988082885742188
89,a2,angry,/srv/RL_project/repo/outputs/wav/000089_a2_angry.wav,0.628828763961792
90,a2,sad,/srv/RL_project/repo/outputs/wav/000090_a2_sad.wav,0.6012020111083984
91,a2,disgusted,/srv/RL_project/repo/outputs/wav/000091_a2_disgusted.wav,0.3352772295475006
92,a2,angry,/srv/RL_project/repo/outputs/wav/000092_a2_angry.wav,0.5350772738456726
93,a2,angry,/srv/RL_project/repo/outputs/wav/000093_a2_angry.wav,0.17940063774585724
94,a2,fearful,/srv/RL_project/repo/outputs/wav/000094_a2_fearful.wav,0.5613275766372681
95,a2,surprised,/srv/RL_project/repo/outputs/wav/000095_a2_surprised.wav,0.5627663731575012
96,a2,fearful,/srv/RL_project/repo/outputs/wav/000096_a2_fearful.wav,0.5778902769088745
97,a2,sad,/srv/RL_project/repo/outputs/wav/000097_a2_sad.wav,0.6526210308074951
98,a2,happy,/srv/RL_project/repo/outputs/wav/000098_a2_happy.wav,0.5764935612678528
99,a2,neutral,/srv/RL_project/repo/outputs/wav/000099_a2_neutral.wav,0.6813880801200867
100,a2,sad,/srv/RL_project/repo/outputs/wav/000100_a2_sad.wav,0.6029534935951233
101,a2,disgusted,/srv/RL_project/repo/outputs/wav/000101_a2_disgusted.wav,0.5684833526611328
102,a2,angry,/srv/RL_project/repo/outputs/wav/000102_a2_angry.wav,0.5956255197525024
103,a2,disgusted,/srv/RL_project/repo/outputs/wav/000103_a2_disgusted.wav,0.25830841064453125
104,a2,angry,/srv/RL_project/repo/outputs/wav/000104_a2_angry.wav,0.5685060024261475
105,a2,sad,/srv/RL_project/repo/outputs/wav/000105_a2_sad.wav,0.6407275795936584
106,a2,neutral,/srv/RL_project/repo/outputs/wav/000106_a2_neutral.wav,0.6460098624229431
107,a2,happy,/srv/RL_project/repo/outputs/wav/000107_a2_happy.wav,0.6175370812416077
108,a2,surprised,/srv/RL_project/repo/outputs/wav/000108_a2_surprised.wav,0.6227779388427734
109,a2,sad,/srv/RL_project/repo/outputs/wav/000109_a2_sad.wav,0.6222788691520691
110,a2,disgusted,/srv/RL_project/repo/outputs/wav/000110_a2_disgusted.wav,0.5466340780258179
111,a2,neutral,/srv/RL_project/repo/outputs/wav/000111_a2_neutral.wav,0.5279945135116577
112,a2,disgusted,/srv/RL_project/repo/outputs/wav/000112_a2_disgusted.wav,0.6003038883209229
113,a2,happy,/srv/RL_project/repo/outputs/wav/000113_a2_happy.wav,0.6533714532852173
114,a2,disgusted,/srv/RL_project/repo/outputs/wav/000114_a2_disgusted.wav,0.634369969367981
115,a2,angry,/srv/RL_project/repo/outputs/wav/000115_a2_angry.wav,0.6304921507835388
116,a2,fearful,/srv/RL_project/repo/outputs/wav/000116_a2_fearful.wav,0.6309782862663269
117,a2,disgusted,/srv/RL_project/repo/outputs/wav/000117_a2_disgusted.wav,0.6493337154388428
118,a2,happy,/srv/RL_project/repo/outputs/wav/000118_a2_happy.wav,0.5789765119552612
119,a2,fearful,/srv/RL_project/repo/outputs/wav/000119_a2_fearful.wav,0.6511543989181519
120,a2,surprised,/srv/RL_project/repo/outputs/wav/000120_a2_surprised.wav,0.6538610458374023
121,a2,fearful,/srv/RL_project/repo/outputs/wav/000121_a2_fearful.wav,0.6804407238960266
122,a2,happy,/srv/RL_project/repo/outputs/wav/000122_a2_happy.wav,0.5802639722824097
123,a2,angry,/srv/RL_project/repo/outputs/wav/000123_a2_angry.wav,0.5541633367538452
124,a2,angry,/srv/RL_project/repo/outputs/wav/000124_a2_angry.wav,0.6392324566841125
125,a2,neutral,/srv/RL_project/repo/outputs/wav/000125_a2_neutral.wav,0.5342053174972534
126,a2,fearful,/srv/RL_project/repo/outputs/wav/000126_a2_fearful.wav,0.628312349319458
127,a2,happy,/srv/RL_project/repo/outputs/wav/000127_a2_happy.wav,0.31165894865989685
128,a2,neutral,/srv/RL_project/repo/outputs/wav/000128_a2_neutral.wav,0.6116052865982056
129,a2,sad,/srv/RL_project/repo/outputs/wav/000129_a2_sad.wav,0.5197402238845825
130,a2,happy,/srv/RL_project/repo/outputs/wav/000130_a2_happy.wav,0.45576977729797363
131,a2,angry,/srv/RL_project/repo/outputs/wav/000131_a2_angry.wav,0.6536584496498108
132,a2,sad,/srv/RL_project/repo/outputs/wav/000132_a2_sad.wav,0.6106396317481995
133,a2,angry,/srv/RL_project/repo/outputs/wav/000133_a2_angry.wav,0.517622172832489
134,a2,neutral,/srv/RL_project/repo/outputs/wav/000134_a2_neutral.wav,0.546175479888916
135,a2,sad,/srv/RL_project/repo/outputs/wav/000135_a2_sad.wav,0.6892123222351074
136,a2,happy,/srv/RL_project/repo/outputs/wav/000136_a2_happy.wav,0.5799807906150818
137,a2,fearful,/srv/RL_project/repo/outputs/wav/000137_a2_fearful.wav,0.657558798789978
138,a2,surprised,/srv/RL_project/repo/outputs/wav/000138_a2_surprised.wav,0.32825517654418945
139,a2,angry,/srv/RL_project/repo/outputs/wav/000139_a2_angry.wav,0.6694813966751099
140,a2,disgusted,/srv/RL_project/repo/outputs/wav/000140_a2_disgusted.wav,0.569477915763855
141,a2,sad,/srv/RL_project/repo/outputs/wav/000141_a2_sad.wav,0.5759447813034058
142,a2,fearful,/srv/RL_project/repo/outputs/wav/000142_a2_fearful.wav,0.622968316078186
143,a2,surprised,/srv/RL_project/repo/outputs/wav/000143_a2_surprised.wav,0.5461760759353638
144,a2,sad,/srv/RL_project/repo/outputs/wav/000144_a2_sad.wav,0.6448716521263123
145,a2,sad,/srv/RL_project/repo/outputs/wav/000145_a2_sad.wav,0.6655756235122681
146,a2,sad,/srv/RL_project/repo/outputs/wav/000146_a2_sad.wav,0.6775087118148804
147,a2,happy,/srv/RL_project/repo/outputs/wav/000147_a2_happy.wav,0.5648123025894165
148,a2,surprised,/srv/RL_project/repo/outputs/wav/000148_a2_surprised.wav,0.5792386531829834
149,a2,happy,/srv/RL_project/repo/outputs/wav/000149_a2_happy.wav,0.6345935463905334
150,a2,surprised,/srv/RL_project/repo/outputs/wav/000150_a2_surprised.wav,0.6688797473907471
151,a2,fearful,/srv/RL_project/repo/outputs/wav/000151_a2_fearful.wav,0.632055938243866
152,a2,angry,/srv/RL_project/repo/outputs/wav/000152_a2_angry.wav,0.6209315061569214
153,a2,fearful,/srv/RL_project/repo/outputs/wav/000153_a2_fearful.wav,0.29362112283706665
154,a2,fearful,/srv/RL_project/repo/outputs/wav/000154_a2_fearful.wav,0.6495439410209656
155,a2,disgusted,/srv/RL_project/repo/outputs/wav/000155_a2_disgusted.wav,0.7074958086013794
156,a2,disgusted,/srv/RL_project/repo/outputs/wav/000156_a2_disgusted.wav,0.6289888024330139
157,a2,neutral,/srv/RL_project/repo/outputs/wav/000157_a2_neutral.wav,0.5883910655975342
158,a2,neutral,/srv/RL_project/repo/outputs/wav/000158_a2_neutral.wav,0.5979901552200317
159,a2,surprised,/srv/RL_project/repo/outputs/wav/000159_a2_surprised.wav,0.5203171372413635
160,a2,angry,/srv/RL_project/repo/outputs/wav/000160_a2_angry.wav,0.5955583453178406
161,a2,surprised,/srv/RL_project/repo/outputs/wav/000161_a2_surprised.wav,0.5861527323722839
162,a2,surprised,/srv/RL_project/repo/outputs/wav/000162_a2_surprised.wav,0.5967937707901001
163,a2,surprised,/srv/RL_project/repo/outputs/wav/000163_a2_surprised.wav,0.6684746742248535
164,a2,angry,/srv/RL_project/repo/outputs/wav/000164_a2_angry.wav,0.5705698728561401
165,a2,surprised,/srv/RL_project/repo/outputs/wav/000165_a2_surprised.wav,0.6601691246032715
166,a2,happy,/srv/RL_project/repo/outputs/wav/000166_a2_happy.wav,0.578821063041687
167,a2,angry,/srv/RL_project/repo/outputs/wav/000167_a2_angry.wav,0.638672947883606
168,a2,happy,/srv/RL_project/repo/outputs/wav/000168_a2_happy.wav,0.5717564821243286
169,a2,fearful,/srv/RL_project/repo/outputs/wav/000169_a2_fearful.wav,0.45741328597068787
170,a2,fearful,/srv/RL_project/repo/outputs/wav/000170_a2_fearful.wav,0.6086851954460144
171,a2,happy,/srv/RL_project/repo/outputs/wav/000171_a2_happy.wav,0.632785975933075
172,a2,surprised,/srv/RL_project/repo/outputs/wav/000172_a2_surprised.wav,0.593061089515686
173,a2,surprised,/srv/RL_project/repo/outputs/wav/000173_a2_surprised.wav,0.49672162532806396
174,a2,disgusted,/srv/RL_project/repo/outputs/wav/000174_a2_disgusted.wav,0.6149039268493652
175,a2,happy,/srv/RL_project/repo/outputs/wav/000175_a2_happy.wav,0.6609193086624146
176,a2,sad,/srv/RL_project/repo/outputs/wav/000176_a2_sad.wav,0.673407793045044
177,a2,happy,/srv/RL_project/repo/outputs/wav/000177_a2_happy.wav,0.6217436790466309
178,a2,disgusted,/srv/RL_project/repo/outputs/wav/000178_a2_disgusted.wav,0.6464324593544006
179,a2,neutral,/srv/RL_project/repo/outputs/wav/000179_a2_neutral.wav,0.588839054107666
180,a2,fearful,/srv/RL_project/repo/outputs/wav/000180_a2_fearful.wav,0.583985447883606
181,a2,happy,/srv/RL_project/repo/outputs/wav/000181_a2_happy.wav,0.5843144059181213
182,a2,surprised,/srv/RL_project/repo/outputs/wav/000182_a2_surprised.wav,0.5274651646614075
183,a2,happy,/srv/RL_project/repo/outputs/wav/000183_a2_happy.wav,0.715548038482666
184,a2,sad,/srv/RL_project/repo/outputs/wav/000184_a2_sad.wav,0.6216984987258911
185,a2,angry,/srv/RL_project/repo/outputs/wav/000185_a2_angry.wav,0.6038097739219666
186,a2,sad,/srv/RL_project/repo/outputs/wav/000186_a2_sad.wav,0.6562039256095886
187,a2,fearful,/srv/RL_project/repo/outputs/wav/000187_a2_fearful.wav,0.518512487411499
188,a2,sad,/srv/RL_project/repo/outputs/wav/000188_a2_sad.wav,0.25529244542121887
189,a2,fearful,/srv/RL_project/repo/outputs/wav/000189_a2_fearful.wav,0.6179766058921814
190,a2,surprised,/srv/RL_project/repo/outputs/wav/000190_a2_surprised.wav,0.6306079030036926
191,a2,sad,/srv/RL_project/repo/outputs/wav/000191_a2_sad.wav,0.6365439295768738
192,a2,sad,/srv/RL_project/repo/outputs/wav/000192_a2_sad.wav,0.636788010597229
193,a2,angry,/srv/RL_project/repo/outputs/wav/000193_a2_angry.wav,0.6151106357574463
194,a2,disgusted,/srv/RL_project/repo/outputs/wav/000194_a2_disgusted.wav,0.6715649962425232
195,a2,sad,/srv/RL_project/repo/outputs/wav/000195_a2_sad.wav,0.6911799907684326
196,a2,surprised,/srv/RL_project/repo/outputs/wav/000196_a2_surprised.wav,0.6137402057647705
197,a2,sad,/srv/RL_project/repo/outputs/wav/000197_a2_sad.wav,0.6979385018348694
198,a2,fearful,/srv/RL_project/repo/outputs/wav/000198_a2_fearful.wav,0.6152791380882263
199,a2,neutral,/srv/RL_project/repo/outputs/wav/000199_a2_neutral.wav,0.591101348400116
200,a2,neutral,/srv/RL_project/repo/outputs/wav/000200_a2_neutral.wav,0.6603825092315674
201,a2,angry,/srv/RL_project/repo/outputs/wav/000201_a2_angry.wav,0.522627055644989
202,a2,sad,/srv/RL_project/repo/outputs/wav/000202_a2_sad.wav,0.5815922021865845
203,a2,angry,/srv/RL_project/repo/outputs/wav/000203_a2_angry.wav,0.547187864780426
204,a2,happy,/srv/RL_project/repo/outputs/wav/000204_a2_happy.wav,0.5789865255355835
205,a2,neutral,/srv/RL_project/repo/outputs/wav/000205_a2_neutral.wav,0.5606263279914856
206,a2,happy,/srv/RL_project/repo/outputs/wav/000206_a2_happy.wav,0.5510947704315186
207,a2,sad,/srv/RL_project/repo/outputs/wav/000207_a2_sad.wav,0.6485018730163574
208,a2,angry,/srv/RL_project/repo/outputs/wav/000208_a2_angry.wav,0.3029274046421051
209,a2,surprised,/srv/RL_project/repo/outputs/wav/000209_a2_surprised.wav,0.6641427278518677
210,a2,disgusted,/srv/RL_project/repo/outputs/wav/000210_a2_disgusted.wav,0.6385214328765869
211,a2,fearful,/srv/RL_project/repo/outputs/wav/000211_a2_fearful.wav,0.5430676341056824
212,a2,sad,/srv/RL_project/repo/outputs/wav/000212_a2_sad.wav,0.6199172139167786
213,a2,neutral,/srv/RL_project/repo/outputs/wav/000213_a2_neutral.wav,0.5820080637931824
214,a2,disgusted,/srv/RL_project/repo/outputs/wav/000214_a2_disgusted.wav,0.5657745599746704
215,a2,angry,/srv/RL_project/repo/outputs/wav/000215_a2_angry.wav,0.6336263418197632
216,a2,angry,/srv/RL_project/repo/outputs/wav/000216_a2_angry.wav,0.6443789005279541
217,a2,disgusted,/srv/RL_project/repo/outputs/wav/000217_a2_disgusted.wav,0.6282843947410583
218,a2,sad,/srv/RL_project/repo/outputs/wav/000218_a2_sad.wav,0.5874525308609009
219,a2,disgusted,/srv/RL_project/repo/outputs/wav/000219_a2_disgusted.wav,0.5815048813819885
220,a2,neutral,/srv/RL_project/repo/outputs/wav/000220_a2_neutral.wav,0.5885640382766724
221,a2,happy,/srv/RL_project/repo/outputs/wav/000221_a2_happy.wav,0.7206054329872131
222,a2,angry,/srv/RL_project/repo/outputs/wav/000222_a2_angry.wav,0.6622479557991028
223,a2,sad,/srv/RL_project/repo/outputs/wav/000223_a2_sad.wav,0.6274244785308838
224,a2,happy,/srv/RL_project/repo/outputs/wav/000224_a2_happy.wav,0.5686436295509338
225,a2,fearful,/srv/RL_project/repo/outputs/wav/000225_a2_fearful.wav,0.2777470052242279
226,a2,neutral,/srv/RL_project/repo/outputs/wav/000226_a2_neutral.wav,0.6324425935745239
227,a2,fearful,/srv/RL_project/repo/outputs/wav/000227_a2_fearful.wav,0.6614029407501221
228,a2,disgusted,/srv/RL_project/repo/outputs/wav/000228_a2_disgusted.wav,0.6268920302391052
229,a2,disgusted,/srv/RL_project/repo/outputs/wav/000229_a2_disgusted.wav,0.5759916305541992
230,a2,surprised,/srv/RL_project/repo/outputs/wav/000230_a2_surprised.wav,0.6555863618850708
231,a2,angry,/srv/RL_project/repo/outputs/wav/000231_a2_angry.wav,0.43519148230552673
232,a2,neutral,/srv/RL_project/repo/outputs/wav/000232_a2_neutral.wav,0.6228463053703308
233,a2,disgusted,/srv/RL_project/repo/outputs/wav/000233_a2_disgusted.wav,0.6604538559913635
234,a2,surprised,/srv/RL_project/repo/outputs/wav/000234_a2_surprised.wav,0.22235065698623657
235,a2,fearful,/srv/RL_project/repo/outputs/wav/000235_a2_fearful.wav,0.644221305847168
236,a2,surprised,/srv/RL_project/repo/outputs/wav/000236_a2_surprised.wav,0.6213029623031616
237,a2,neutral,/srv/RL_project/repo/outputs/wav/000237_a2_neutral.wav,0.5920037031173706
238,a2,sad,/srv/RL_project/repo/outputs/wav/000238_a2_sad.wav,0.5505642294883728
239,a2,happy,/srv/RL_project/repo/outputs/wav/000239_a2_happy.wav,0.5842897295951843
240,a2,sad,/srv/RL_project/repo/outputs/wav/000240_a2_sad.wav,0.6577391028404236
241,a2,fearful,/srv/RL_project/repo/outputs/wav/000241_a2_fearful.wav,0.5900827050209045
242,a2,sad,/srv/RL_project/repo/outputs/wav/000242_a2_sad.wav,0.2885262966156006
243,a2,sad,/srv/RL_project/repo/outputs/wav/000243_a2_sad.wav,0.6910725831985474
244,a2,fearful,/srv/RL_project/repo/outputs/wav/000244_a2_fearful.wav,0.6925415396690369
245,a2,happy,/srv/RL_project/repo/outputs/wav/000245_a2_happy.wav,0.6721837520599365
246,a2,neutral,/srv/RL_project/repo/outputs/wav/000246_a2_neutral.wav,0.6048563718795776
247,a2,neutral,/srv/RL_project/repo/outputs/wav/000247_a2_neutral.wav,0.2661360502243042
248,a2,angry,/srv/RL_project/repo/outputs/wav/000248_a2_angry.wav,0.6982530355453491
249,a2,happy,/srv/RL_project/repo/outputs/wav/000249_a2_happy.wav,0.672845721244812
250,a2,angry,/srv/RL_project/repo/outputs/wav/000250_a2_angry.wav,0.6201459169387817
251,a2,surprised,/srv/RL_project/repo/outputs/wav/000251_a2_surprised.wav,0.7049964070320129
252,a2,disgusted,/srv/RL_project/repo/outputs/wav/000252_a2_disgusted.wav,0.25422823429107666
253,a2,happy,/srv/RL_project/repo/outputs/wav/000253_a2_happy.wav,0.5553110837936401
254,a2,neutral,/srv/RL_project/repo/outputs/wav/000254_a2_neutral.wav,0.642749011516571
255,a2,neutral,/srv/RL_project/repo/outputs/wav/000255_a2_neutral.wav,0.5706366300582886
256,a2,angry,/srv/RL_project/repo/outputs/wav/000256_a2_angry.wav,0.6481993198394775
257,a2,sad,/srv/RL_project/repo/outputs/wav/000257_a2_sad.wav,0.5205810070037842
258,a2,happy,/srv/RL_project/repo/outputs/wav/000258_a2_happy.wav,0.2354697287082672
259,a2,happy,/srv/RL_project/repo/outputs/wav/000259_a2_happy.wav,0.5454838275909424
260,a2,sad,/srv/RL_project/repo/outputs/wav/000260_a2_sad.wav,0.30779796838760376
261,a2,disgusted,/srv/RL_project/repo/outputs/wav/000261_a2_disgusted.wav,0.5810251235961914
262,a2,neutral,/srv/RL_project/repo/outputs/wav/000262_a2_neutral.wav,0.6089708805084229
263,a2,happy,/srv/RL_project/repo/outputs/wav/000263_a2_happy.wav,0.5749256610870361
264,a2,disgusted,/srv/RL_project/repo/outputs/wav/000264_a2_disgusted.wav,0.6569402813911438
265,a2,sad,/srv/RL_project/repo/outputs/wav/000265_a2_sad.wav,0.5396857261657715
266,a2,angry,/srv/RL_project/repo/outputs/wav/000266_a2_angry.wav,0.5865466594696045
267,a2,surprised,/srv/RL_project/repo/outputs/wav/000267_a2_surprised.wav,0.44660407304763794
268,a2,disgusted,/srv/RL_project/repo/outputs/wav/000268_a2_disgusted.wav,0.6154018640518188
269,a2,happy,/srv/RL_project/repo/outputs/wav/000269_a2_happy.wav,0.6440881490707397
270,a2,sad,/srv/RL_project/repo/outputs/wav/000270_a2_sad.wav,0.5431108474731445
271,a2,fearful,/srv/RL_project/repo/outputs/wav/000271_a2_fearful.wav,0.611009418964386
272,a2,sad,/srv/RL_project/repo/outputs/wav/000272_a2_sad.wav,0.6445930600166321
273,a2,happy,/srv/RL_project/repo/outputs/wav/000273_a2_happy.wav,0.5872737169265747
274,a2,disgusted,/srv/RL_project/repo/outputs/wav/000274_a2_disgusted.wav,0.23416608572006226
275,a2,fearful,/srv/RL_project/repo/outputs/wav/000275_a2_fearful.wav,0.665695071220398
276,a2,neutral,/srv/RL_project/repo/outputs/wav/000276_a2_neutral.wav,0.28067097067832947
277,a2,happy,/srv/RL_project/repo/outputs/wav/000277_a2_happy.wav,0.5928528904914856
278,a2,disgusted,/srv/RL_project/repo/outputs/wav/000278_a2_disgusted.wav,0.4346763491630554
279,a2,surprised,/srv/RL_project/repo/outputs/wav/000279_a2_surprised.wav,0.5555288791656494
280,a2,angry,/srv/RL_project/repo/outputs/wav/000280_a2_angry.wav,0.5160950422286987
281,a2,neutral,/srv/RL_project/repo/outputs/wav/000281_a2_neutral.wav,0.595827579498291
282,a2,neutral,/srv/RL_project/repo/outputs/wav/000282_a2_neutral.wav,0.5856061577796936
283,a2,disgusted,/srv/RL_project/repo/outputs/wav/000283_a2_disgusted.wav,0.6198888421058655
